,ETHNICITY,TERRITORY,ACADEMIC_INTEREST_1,ACADEMIC_INTEREST_2,Enroll,TOTAL_CONTACTS,SELF_INIT_CNTCTS,SOLICITED_CNTCTS,CAMPUS_VISIT,CONTACT_CODE1,IRSCHOOL,satscore,sex,mailq,telecq,premiere,interest,stuemail,init_span,int1rat,int2rat,hscrat,avg_income,distance,Instate
3233,C,3,EDU,Unknown,0,1,0,1,0,HCD,447290,912.5,1.0,1,,0,0,0,30,0.0380622837370242,0.0566696855996894,0.0376516305204012,53494.74710029566,318.0161398664757,Y
3234,C,8,Unknown,Unknown,0,1,0,1,0,PPT,443399,965.0,1.0,1,,0,0,0,14,0.0492696751689557,0.0566696855996894,0.032258064516129,53494.74710029566,318.0161398664757,Y
3235,N,8,BUS,Unknown,0,2,1,0,0,BHC,440561,1017.5,0.0,4,3.0,0,0,1,16,0.0522471910112359,0.0566696855996894,0.0416666666666666,71926.0,160.58432176411276,Y
3236,O,3,PHY,CHE,1,12,10,0,0,CIP,441875,1070.0,0.0,5,3.0,1,0,1,17,0.0821917808219178,0.0885416666666666,0.0934579439252336,71926.0,160.58432176411276,Y
3237,N,8,Unknown,Unknown,0,1,1,0,0,SAT,443439,1170.0,1.0,1,,0,0,0,12,0.0492696751689557,0.0566696855996894,0.0879120879120879,71926.0,160.58432176411276,Y
3238,O,8,SCI,CSI,1,8,5,1,1,CIP,443439,1050.0,0.0,1,1.0,1,0,1,46,0.0407523510971786,0.0612244897959183,0.0879120879120879,71926.0,160.58432176411276,Y
3239,C,3,ID,Unknown,0,1,1,0,1,CAV,443390,925.0,1.0,3,1.0,0,0,1,31,0.0614035087719298,0.0566696855996894,0.0344827586206896,46563.0,159.88707245478142,Y
3240,C,3,Unknown,Unknown,0,1,1,0,0,SAT,443404,800.0,0.0,1,,0,0,0,10,0.0492696751689557,0.0566696855996894,0.0,46563.0,159.88707245478142,Y
3241,C,3,Unknown,Unknown,0,2,1,1,0,COC,443405,970.0,1.0,1,,0,0,1,23,0.0492696751689557,0.0566696855996894,0.0924369747899159,46563.0,159.88707245478142,Y
3242,C,3,Unknown,Unknown,1,6,5,1,0,SAT,443405,1140.0,1.0,1,,1,0,1,16,0.0492696751689557,0.0566696855996894,0.0924369747899159,46563.0,159.88707245478142,Y
3243,C,3,Unknown,Unknown,1,2,2,0,0,ACT,443405,1140.0,0.0,1,,0,1,1,8,0.0492696751689557,0.0566696855996894,0.0924369747899159,46563.0,159.88707245478142,Y
3244,C,8,Unknown,Unknown,1,3,3,0,1,SAT,443439,1060.0,1.0,1,3.0,0,0,1,17,0.0492696751689557,0.0566696855996894,0.0879120879120879,46563.0,159.88707245478142,Y
3245,C,8,LAW,Unknown,0,1,0,0,0,CIP,443439,1105.0,1.0,3,,0,0,0,35,0.0383403361344537,0.0566696855996894,0.0879120879120879,46563.0,159.88707245478142,Y
3246,C,3,Unknown,Unknown,1,5,4,0,1,CIP,443522,1150.0,0.0,1,3.0,0,0,1,11,0.0492696751689557,0.0566696855996894,0.0326797385620915,46563.0,159.88707245478142,Y
3247,C,3,Unknown,Unknown,1,7,7,0,0,SAT,444087,910.0,1.0,1,,0,0,1,16,0.0492696751689557,0.0566696855996894,0.1348314606741573,48744.0,185.20135697344588,Y
3248,A,3,Unknown,Unknown,1,3,3,0,0,LMA,442624,1000.0,0.0,1,,0,0,1,7,0.0492696751689557,0.0566696855996894,0.0434782608695652,104844.0,182.03720973698893,Y
3249,C,3,Unknown,Unknown,0,1,0,0,0,HSV,443361,1020.0,1.0,3,,0,0,0,23,0.0492696751689557,0.0566696855996894,0.0837988826815642,104844.0,182.03720973698893,Y
3250,C,3,Unknown,Unknown,1,4,4,0,0,SPR,443361,1040.0,1.0,1,3.0,0,0,1,17,0.0492696751689557,0.0566696855996894,0.0837988826815642,104844.0,182.03720973698893,Y
3251,C,3,Unknown,Unknown,0,1,1,0,0,SAT,443361,1110.0,0.0,1,,0,0,0,17,0.0492696751689557,0.0566696855996894,0.0837988826815642,104844.0,182.03720973698893,Y
3252,C,3,Unknown,Unknown,1,5,4,0,0,LMA,443361,1060.0,1.0,1,4.0,1,0,1,11,0.0492696751689557,0.0566696855996894,0.0837988826815642,104844.0,182.03720973698893,Y
3253,C,3,Unknown,Unknown,0,5,5,0,0,SAT,443361,1360.0,1.0,1,3.0,0,0,1,11,0.0492696751689557,0.0566696855996894,0.0837988826815642,104844.0,182.03720973698893,Y
3254,A,3,Unknown,Unknown,1,3,2,1,0,LMA,443361,1210.0,1.0,1,,0,0,1,8,0.0492696751689557,0.0566696855996894,0.0837988826815642,104844.0,182.03720973698893,Y
3255,N,3,EDU,Unknown,0,1,0,0,0,HSV,443361,1235.0,1.0,3,,0,0,0,23,0.0380622837370242,0.0566696855996894,0.0837988826815642,104844.0,182.03720973698893,Y
3256,A,3,BUS,INTB,1,3,3,0,1,LMA,443361,1260.0,0.0,1,,0,0,1,8,0.0522471910112359,0.06,0.0837988826815642,104844.0,182.03720973698893,Y
3257,C,3,MED,NUR,1,7,7,0,1,LMI,443361,1070.0,1.0,5,3.0,0,0,1,23,0.0523532522474881,0.0392441860465116,0.0837988826815642,104844.0,182.03720973698893,Y
3258,A,3,HIS,PSY,1,3,3,0,0,LMI,443361,1180.0,0.0,1,3.0,0,0,1,10,0.0682926829268292,0.0629067245119305,0.0837988826815642,104844.0,182.03720973698893,Y
3259,C,8,EGR,CSI,1,11,8,3,0,N10,443395,1110.0,0.0,1,3.0,0,0,1,31,0.0343065693430656,0.0612244897959183,0.1041666666666666,104844.0,182.03720973698893,Y
3260,C,8,Unknown,Unknown,0,1,0,1,0,PPT,443395,965.0,0.0,1,,0,0,0,14,0.0492696751689557,0.0566696855996894,0.1041666666666666,53494.74710029566,318.0161398664757,Y
3261,B,3,Unknown,Unknown,0,1,1,0,0,SAT,443335,820.0,0.0,1,,0,0,0,11,0.0492696751689557,0.0566696855996894,0.0571428571428571,27867.0,153.3892766189418,Y
3262,B,3,PMED,NUR,1,8,7,1,0,LMI,443335,1080.0,1.0,1,3.0,1,0,1,12,0.0849629130141604,0.0392441860465116,0.0571428571428571,27867.0,153.3892766189418,Y
3263,A,8,MED,BIO,1,9,5,2,0,A03,443399,1160.0,1.0,5,3.0,1,0,1,30,0.0523532522474881,0.0909090909090909,0.032258064516129,27867.0,153.3892766189418,Y
3264,H,3,BIO,PMED,0,3,1,0,0,CIP,443360,1130.0,1.0,5,1.0,0,0,1,23,0.0808080808080808,0.1283422459893048,0.0,30440.0,172.346387690202,Y
3265,B,3,SCI,PVET,1,9,7,2,1,PCM,443405,1100.0,0.0,3,3.0,0,0,1,18,0.0407523510971786,0.037037037037037,0.0924369747899159,30440.0,172.346387690202,Y
3266,C,8,MED,LAW,1,8,7,0,0,CIP,443407,970.0,1.0,5,3.0,0,0,1,11,0.0523532522474881,0.0353591160220994,0.0555555555555555,30440.0,172.346387690202,Y
3267,B,3,EGR,Unknown,1,6,4,1,0,CIP,443522,1120.0,1.0,4,3.0,0,0,1,21,0.0343065693430656,0.0566696855996894,0.0326797385620915,30440.0,172.346387690202,Y
3268,N,3,JOU,COM,0,1,0,1,0,P02,447290,1070.0,1.0,1,3.0,0,0,1,30,0.0417690417690417,0.0,0.0376516305204012,75689.0,182.8557652841771,Y
3269,A,3,Unknown,Unknown,0,1,1,0,0,SAT,442624,1020.0,0.0,1,,0,0,0,7,0.0492696751689557,0.0566696855996894,0.0434782608695652,75689.0,182.8557652841771,Y
3270,C,3,Unknown,Unknown,1,8,7,0,0,SAT,443361,1390.0,0.0,1,4.0,1,0,1,21,0.0492696751689557,0.0566696855996894,0.0837988826815642,75689.0,182.8557652841771,Y
3271,C,3,Unknown,Unknown,1,5,4,0,1,SAT,443361,1430.0,1.0,1,,0,0,1,16,0.0492696751689557,0.0566696855996894,0.0837988826815642,75689.0,182.8557652841771,Y
3272,C,3,Unknown,Unknown,1,3,2,0,0,SAT,443361,1120.0,0.0,1,,0,0,1,10,0.0492696751689557,0.0566696855996894,0.0837988826815642,75689.0,182.8557652841771,Y
3273,C,3,Unknown,Unknown,1,4,3,0,0,SAT,443361,1060.0,0.0,1,3.0,0,0,1,10,0.0492696751689557,0.0566696855996894,0.0837988826815642,75689.0,182.8557652841771,Y
3274,O,3,PSY,REL,0,3,1,1,0,CIP,443361,1200.0,1.0,4,,0,0,1,20,0.045929018789144,0.1036585365853658,0.0837988826815642,75689.0,182.8557652841771,Y
3275,C,8,EGR,CSI,1,7,6,0,1,CIP,443383,1340.0,0.0,4,3.0,1,0,1,11,0.0343065693430656,0.0612244897959183,0.0612244897959183,75689.0,182.8557652841771,Y
3276,O,8,MED,MUS,1,3,1,1,0,HCD,443395,1070.0,1.0,1,3.0,0,1,1,30,0.0523532522474881,0.0500758725341426,0.1041666666666666,75689.0,182.8557652841771,Y
3277,C,3,ARCH,BUAD,0,1,1,0,1,CAV,443390,1110.0,0.0,5,2.0,0,0,1,31,0.03206106870229,0.0542986425339366,0.0344827586206896,42458.0,159.32716298756011,Y
3278,N,3,BIO,Unknown,0,1,0,1,0,P02,447290,1150.0,0.0,1,,0,0,1,30,0.0808080808080808,0.0566696855996894,0.0376516305204012,60945.0,147.57556194647808,Y
3279,O,3,CSI,BUS,1,4,2,1,0,HSV,101248,1190.0,1.0,5,,0,0,1,11,0.03646408839779,0.0611790878754171,0.0625,60945.0,147.57556194647808,Y
3280,C,3,PMED,OPT,1,9,7,1,0,SAT,441686,1370.0,0.0,1,3.0,1,0,1,17,0.0849629130141604,0.0681818181818181,0.2352941176470588,60945.0,147.57556194647808,Y
3281,B,3,MED,PPHR,1,6,4,0,0,CIP,443346,1120.0,1.0,5,3.0,1,0,1,35,0.0523532522474881,0.0824742268041237,0.0559006211180124,60945.0,147.57556194647808,Y
3282,H,3,Unknown,Unknown,0,3,2,1,0,SAT,443358,1220.0,1.0,1,,0,0,1,9,0.0492696751689557,0.0566696855996894,0.1103896103896103,60945.0,147.57556194647808,Y
3283,A,3,PMED,Unknown,1,11,8,2,0,PCR,443358,1240.0,1.0,5,3.0,1,0,1,19,0.0849629130141604,0.0566696855996894,0.1103896103896103,60945.0,147.57556194647808,Y
3284,B,3,PSY,IST,1,5,4,0,0,HSV,443358,940.0,1.0,5,3.0,0,0,1,11,0.045929018789144,0.1176470588235294,0.1103896103896103,60945.0,147.57556194647808,Y
3285,A,3,NSC,PSY,1,10,7,0,0,HSV,443358,1190.0,1.0,4,3.0,1,0,1,35,0.1666666666666666,0.0629067245119305,0.1103896103896103,60945.0,147.57556194647808,Y
3286,B,3,JOU,PW,1,8,5,0,0,LTR,443358,1120.0,1.0,5,3.0,0,2,1,18,0.0417690417690417,0.1666666666666666,0.1103896103896103,60945.0,147.57556194647808,Y
3287,A,3,Unknown,Unknown,0,4,3,1,0,SAT,443381,1350.0,0.0,1,3.0,0,0,1,19,0.0492696751689557,0.0566696855996894,0.0476190476190476,60945.0,147.57556194647808,Y
3288,A,3,Unknown,Unknown,0,1,0,0,0,CIP,443381,1275.0,1.0,5,,0,0,0,11,0.0492696751689557,0.0566696855996894,0.0476190476190476,60945.0,147.57556194647808,Y
3289,B,3,Unknown,Unknown,1,3,2,1,0,LMA,443381,1200.0,0.0,1,,0,0,1,8,0.0492696751689557,0.0566696855996894,0.0476190476190476,60945.0,147.57556194647808,Y
3290,H,3,PHY,Unknown,1,6,6,0,0,LMA,443381,1410.0,0.0,1,4.0,1,1,1,9,0.0821917808219178,0.0566696855996894,0.0476190476190476,60945.0,147.57556194647808,Y
3291,B,3,BIO,PMED,1,9,6,3,1,P02,443381,1140.0,1.0,5,,0,0,1,29,0.0808080808080808,0.1283422459893048,0.0476190476190476,60945.0,147.57556194647808,Y
3292,C,3,Unknown,Unknown,0,1,1,0,0,PHN,447290,1155.0,0.0,1,,0,0,0,10,0.0492696751689557,0.0566696855996894,0.0376516305204012,58426.0,145.58962925695033,Y
3293,A,3,Unknown,Unknown,1,7,6,1,0,PCR,441690,1170.0,1.0,1,3.0,0,0,1,19,0.0492696751689557,0.0566696855996894,0.0862944162436548,58426.0,145.58962925695033,Y
3294,B,3,ELC,EGR,1,3,3,0,0,LMI,441690,1080.0,0.0,1,,0,0,1,9,0.048780487804878,0.0535987748851454,0.0862944162436548,58426.0,145.58962925695033,Y
3295,N,3,MED,MUS,0,2,0,1,0,P02,441690,1045.0,1.0,4,,0,0,1,30,0.0523532522474881,0.0500758725341426,0.0862944162436548,58426.0,145.58962925695033,Y
3296,O,3,BIO,PMED,1,4,3,0,0,LMA,441690,1010.0,1.0,1,3.0,1,0,1,11,0.0808080808080808,0.1283422459893048,0.0862944162436548,58426.0,145.58962925695033,Y
3297,A,3,Unknown,Unknown,1,9,7,2,0,SAT,443346,1380.0,1.0,1,,0,0,1,19,0.0492696751689557,0.0566696855996894,0.0559006211180124,58426.0,145.58962925695033,Y
3298,C,3,BUS,Unknown,0,1,0,0,0,CIP,443394,1350.0,0.0,1,,0,0,1,24,0.0522471910112359,0.0566696855996894,0.0416666666666666,55760.0,148.10293999133856,Y
3299,C,3,PHO,Unknown,1,7,5,1,0,CIP,443394,1320.0,0.0,5,3.0,1,0,1,11,0.0131578947368421,0.0566696855996894,0.0416666666666666,55760.0,148.10293999133856,Y
3300,B,3,PEDU,BUAD,1,4,4,0,0,LMI,443394,1090.0,1.0,1,3.0,0,1,1,14,0.1123595505617977,0.0542986425339366,0.0416666666666666,55760.0,148.10293999133856,Y
3301,C,3,BUS,FIN,0,1,0,0,0,CIP,443394,1115.0,0.0,4,3.0,0,0,0,24,0.0522471910112359,0.0972222222222222,0.0416666666666666,55760.0,148.10293999133856,Y
3302,C,3,BUS,LAW,1,8,7,1,1,ACT,443394,1140.0,0.0,1,,1,1,1,7,0.0522471910112359,0.0353591160220994,0.0416666666666666,55760.0,148.10293999133856,Y
3303,O,3,MUS,PSY,0,5,4,0,0,CIP,443394,1010.0,1.0,4,3.0,0,0,1,24,0.0514018691588785,0.0629067245119305,0.0416666666666666,55760.0,148.10293999133856,Y
3304,B,3,PSY,SOC,0,7,5,0,0,CIP,443394,900.0,1.0,5,3.0,0,0,1,24,0.045929018789144,0.0555555555555555,0.0416666666666666,55760.0,148.10293999133856,Y
3305,A,3,FIN,ECO,1,13,11,0,0,RFT,443413,1070.0,1.0,4,,1,1,1,22,0.15625,0.125,0.1046511627906976,36856.0,150.31848779681454,Y
3306,B,3,Unknown,Unknown,1,4,3,1,0,SAT,443458,920.0,1.0,1,,0,1,1,11,0.0492696751689557,0.0566696855996894,0.0597826086956521,36856.0,150.31848779681454,Y
3307,H,3,MED,Unknown,1,9,7,0,0,CIP,443458,1210.0,1.0,5,3.0,1,0,1,21,0.0523532522474881,0.0566696855996894,0.0597826086956521,36856.0,150.31848779681454,Y
3308,C,3,Unknown,Unknown,0,1,0,1,0,HCD,447290,1160.0,1.0,1,3.0,0,0,1,30,0.0492696751689557,0.0566696855996894,0.0376516305204012,77724.0,146.0383985247536,Y
3309,C,3,Unknown,Unknown,1,5,4,1,0,SAT,443358,1110.0,1.0,1,,0,0,1,17,0.0492696751689557,0.0566696855996894,0.1103896103896103,77724.0,146.0383985247536,Y
3310,O,3,MED,SCI,1,11,9,0,0,CIP,441686,1330.0,0.0,5,,0,0,1,21,0.0523532522474881,0.0310734463276836,0.2352941176470588,68662.0,145.50000387486284,Y
3311,C,3,Unknown,Unknown,1,10,10,0,0,SAT,443358,1280.0,1.0,1,,1,0,1,22,0.0492696751689557,0.0566696855996894,0.1103896103896103,68662.0,145.50000387486284,Y
3312,C,3,EDU,Unknown,1,12,11,1,1,N02,443358,1210.0,1.0,1,,1,0,1,31,0.0380622837370242,0.0566696855996894,0.1103896103896103,68662.0,145.50000387486284,Y
3313,C,3,MED,PPHR,1,8,7,0,1,LMI,443358,1200.0,0.0,4,3.0,0,1,1,12,0.0523532522474881,0.0824742268041237,0.1103896103896103,68662.0,145.50000387486284,Y
3314,C,3,PLAW,PSC,1,12,9,2,0,PCR,443358,1310.0,1.0,1,,1,0,1,19,0.0463576158940397,0.0757575757575757,0.1103896103896103,68662.0,145.50000387486284,Y
3315,H,8,BIO,CHE,1,4,4,0,1,PHN,443383,1210.0,0.0,1,,0,0,1,12,0.0808080808080808,0.0885416666666666,0.0612244897959183,68662.0,145.50000387486284,Y
3316,C,8,Unknown,Unknown,1,5,5,0,0,ACT,443414,1020.0,1.0,1,,0,0,1,17,0.0492696751689557,0.0566696855996894,0.1578947368421052,68662.0,145.50000387486284,Y
3317,C,8,EGR,DENT,1,7,7,0,0,LMI,443414,1000.0,0.0,5,3.0,0,1,1,11,0.0343065693430656,0.0765027322404371,0.1578947368421052,68662.0,145.50000387486284,Y
3318,B,3,LAW,PSY,1,8,7,0,0,CIP,443458,980.0,1.0,5,,1,0,1,24,0.0383403361344537,0.0629067245119305,0.0597826086956521,68662.0,145.50000387486284,Y
3319,N,3,EDU,Unknown,0,2,2,0,0,LTR,441690,1070.0,1.0,3,3.0,0,0,1,21,0.0380622837370242,0.0566696855996894,0.0862944162436548,60887.0,143.93876835004446,Y
3320,C,3,Unknown,Unknown,1,11,9,2,0,N02,443358,1160.0,1.0,1,3.0,1,0,1,31,0.0492696751689557,0.0566696855996894,0.1103896103896103,60887.0,143.93876835004446,Y
3321,A,3,PPHR,Unknown,1,9,8,0,0,SAT,443358,1030.0,1.0,5,3.0,1,0,1,15,0.0084745762711864,0.0566696855996894,0.1103896103896103,60887.0,143.93876835004446,Y
3322,C,3,FIN,GEO,1,8,7,0,1,LMI,443358,1240.0,0.0,1,3.0,0,0,1,13,0.15625,0.1111111111111111,0.1103896103896103,60887.0,143.93876835004446,Y
3323,C,3,ACC,Unknown,1,6,6,0,0,SAT,446693,990.0,0.0,1,3.0,1,0,1,17,0.0318471337579617,0.0566696855996894,0.0875,60887.0,143.93876835004446,Y
3324,N,8,EDU,ENG,0,2,1,1,0,CWY,447042,1006.6666666666666,1.0,1,,0,0,1,13,0.0380622837370242,0.1038961038961039,0.2857142857142857,60887.0,143.93876835004446,Y
3325,C,3,Unknown,Unknown,0,1,0,0,0,CIP,447290,1023.3333333333334,1.0,3,1.0,0,0,0,35,0.0492696751689557,0.0566696855996894,0.0376516305204012,43444.0,164.40372372000422,Y
3326,B,3,Unknown,Unknown,1,4,3,0,0,HSV,443340,1040.0,1.0,4,3.0,0,0,1,11,0.0492696751689557,0.0566696855996894,0.0135135135135135,43444.0,164.40372372000422,Y
3327,B,3,MED,NUR,1,15,14,1,1,SAT,443378,1080.0,1.0,5,2.0,1,0,1,15,0.0523532522474881,0.0392441860465116,0.0363636363636363,43444.0,164.40372372000422,Y
3328,B,3,Unknown,Unknown,0,1,0,1,0,HCD,443454,1105.0,0.0,1,,0,0,0,29,0.0492696751689557,0.0566696855996894,0.0,53494.74710029566,318.0161398664757,Y
3329,H,3,Unknown,Unknown,0,1,0,0,0,CIP,440076,1130.0,1.0,5,,0,0,0,43,0.0492696751689557,0.0566696855996894,0.0654205607476635,33979.0,158.8085019574936,Y
3330,A,3,Unknown,Unknown,0,1,1,0,0,SAT,440076,1155.0,1.0,1,,0,0,0,10,0.0492696751689557,0.0566696855996894,0.0654205607476635,33979.0,158.8085019574936,Y
3331,B,3,PMED,Unknown,1,16,11,4,0,COC,440076,1180.0,0.0,5,3.0,1,0,1,23,0.0849629130141604,0.0566696855996894,0.0654205607476635,33979.0,158.8085019574936,Y
3332,H,3,PSY,BIO,1,5,4,0,0,CIP,440076,1110.0,1.0,5,3.0,0,1,1,11,0.045929018789144,0.0909090909090909,0.0654205607476635,33979.0,158.8085019574936,Y
3333,C,3,MUS,CHE,1,9,6,2,0,P02,440076,1390.0,1.0,4,3.0,0,1,1,20,0.0514018691588785,0.0885416666666666,0.0654205607476635,33979.0,158.8085019574936,Y
3334,C,3,Unknown,Unknown,1,6,6,0,1,PHN,440078,1140.0,1.0,4,3.0,0,0,1,12,0.0492696751689557,0.0566696855996894,0.0377358490566037,33979.0,158.8085019574936,Y
3335,B,3,CFS,MED,0,2,0,1,0,N10,440078,1240.0,1.0,1,3.0,0,0,0,31,0.0392156862745098,0.0330639235855988,0.0377358490566037,33979.0,158.8085019574936,Y
3336,A,3,PMED,Unknown,1,11,8,3,0,P01,443372,1340.0,1.0,1,3.0,1,0,1,18,0.0849629130141604,0.0566696855996894,0.05,33979.0,158.8085019574936,Y
3337,B,3,Unknown,Unknown,1,8,6,2,0,PCR,443536,1280.0,1.0,1,,0,0,1,18,0.0492696751689557,0.0566696855996894,0.0816326530612244,33979.0,158.8085019574936,Y
3338,B,3,PMED,BIO,1,11,8,2,0,CIP,443536,1080.0,1.0,5,3.0,0,0,1,35,0.0849629130141604,0.0909090909090909,0.0816326530612244,33979.0,158.8085019574936,Y
3339,C,3,EGR,Unknown,1,6,5,1,0,P02,443413,1370.0,0.0,1,3.0,1,0,1,30,0.0343065693430656,0.0566696855996894,0.1046511627906976,40155.0,148.97909514774204,Y
3340,C,3,FSC,SCI,1,13,9,1,0,P02,443413,1240.0,1.0,5,4.0,1,1,1,30,0.1475903614457831,0.0310734463276836,0.1046511627906976,40155.0,148.97909514774204,Y
3341,H,3,Unknown,Unknown,1,2,2,0,0,SAT,443458,1210.0,0.0,1,,0,0,1,8,0.0492696751689557,0.0566696855996894,0.0597826086956521,40155.0,148.97909514774204,Y
3342,C,3,Unknown,Unknown,0,1,0,0,0,RFC,447290,1176.6666666666667,1.0,1,,0,0,0,8,0.0492696751689557,0.0566696855996894,0.0376516305204012,32238.0,162.2250385937797,Y
3343,C,3,BUS,EGR,0,2,1,0,0,CIP,440557,1143.3333333333333,0.0,3,,0,0,1,11,0.0522471910112359,0.0535987748851454,0.0548780487804878,52667.0,155.17098773387457,Y
3344,C,8,Unknown,Unknown,1,9,6,1,0,CIP,443409,1110.0,0.0,4,,0,0,1,22,0.0492696751689557,0.0566696855996894,0.054054054054054,52667.0,155.17098773387457,Y
3345,C,3,Unknown,Unknown,1,5,4,0,0,CIP,443522,1170.0,0.0,4,3.0,0,0,1,21,0.0492696751689557,0.0566696855996894,0.0326797385620915,52667.0,155.17098773387457,Y
3346,C,3,PT,Unknown,0,2,1,0,0,CIP,443522,1090.0,1.0,4,3.0,0,0,1,11,0.0094786729857819,0.0566696855996894,0.0326797385620915,52667.0,155.17098773387457,Y
3347,B,3,CHE,BCHE,1,7,6,1,0,PRC,443522,1010.0,1.0,1,,1,0,1,23,0.088235294117647,0.1621621621621621,0.0326797385620915,52667.0,155.17098773387457,Y
3348,C,3,PEDU,PSY,0,1,0,0,0,CIP,443522,960.0,1.0,5,,0,0,1,21,0.1123595505617977,0.0629067245119305,0.0326797385620915,52667.0,155.17098773387457,Y
3349,B,3,DENT,Unknown,0,6,5,0,0,CIP,443400,910.0,1.0,5,3.0,0,1,1,11,0.0428211586901763,0.0566696855996894,0.0,27556.0,163.43117590787563,Y
3350,N,8,LAW,Unknown,0,2,1,1,0,P02,443409,970.0,0.0,1,,0,0,1,22,0.0383403361344537,0.0566696855996894,0.054054054054054,70587.0,154.32367657029204,Y
3351,C,8,Unknown,Unknown,1,13,9,1,1,CIP,443439,1030.0,1.0,5,3.0,1,1,1,35,0.0492696751689557,0.0566696855996894,0.0879120879120879,70587.0,154.32367657029204,Y
3352,C,3,Unknown,Unknown,0,1,0,0,0,CIP,443445,1075.0,1.0,1,,0,0,0,10,0.0492696751689557,0.0566696855996894,0.0,70587.0,154.32367657029204,Y
3353,C,3,Unknown,Unknown,1,4,4,0,0,LMI,443447,1120.0,1.0,1,3.0,0,0,1,10,0.0492696751689557,0.0566696855996894,0.0481927710843373,70587.0,154.32367657029204,Y
3354,C,3,MED,Unknown,1,6,5,0,1,CIP,443447,1140.0,0.0,3,3.0,0,2,1,35,0.0523532522474881,0.0566696855996894,0.0481927710843373,70587.0,154.32367657029204,Y
3355,A,3,MED,Unknown,1,5,4,0,0,CIP,443447,1350.0,1.0,4,4.0,0,0,1,21,0.0523532522474881,0.0566696855996894,0.0481927710843373,70587.0,154.32367657029204,Y
3356,A,3,MED,Unknown,1,4,4,0,0,LMI,443447,1010.0,1.0,1,3.0,0,0,1,12,0.0523532522474881,0.0566696855996894,0.0481927710843373,70587.0,154.32367657029204,Y
3357,C,3,EGR,BUS,1,9,6,0,1,CIP,443447,1190.0,0.0,5,3.0,1,0,1,35,0.0343065693430656,0.0611790878754171,0.0481927710843373,70587.0,154.32367657029204,Y
3358,C,3,SCI,LAW,0,5,3,0,0,CIP,443447,1310.0,0.0,5,3.0,0,2,1,13,0.0407523510971786,0.0353591160220994,0.0481927710843373,70587.0,154.32367657029204,Y
3359,C,3,EDU,NUR,0,3,2,0,0,CIP,443447,1215.0,1.0,5,,0,0,0,20,0.0380622837370242,0.0392441860465116,0.0481927710843373,70587.0,154.32367657029204,Y
3360,C,3,BUS,BIO,1,3,1,1,0,P02,443736,1120.0,0.0,1,2.0,0,1,1,30,0.0522471910112359,0.0909090909090909,0.0963855421686747,70587.0,154.32367657029204,Y
3361,A,3,Unknown,Unknown,0,3,3,0,0,SAT,443346,910.0,1.0,1,3.0,0,0,1,11,0.0492696751689557,0.0566696855996894,0.0559006211180124,34877.0,154.74957990535322,Y
3362,H,8,Unknown,Unknown,0,1,1,0,1,CAV,443363,1010.0,1.0,4,,0,0,1,32,0.0492696751689557,0.0566696855996894,0.0256410256410256,34877.0,154.74957990535322,Y
3363,C,8,Unknown,Unknown,0,3,2,1,0,C01,443379,1110.0,1.0,1,,0,0,1,20,0.0492696751689557,0.0566696855996894,0.0,34877.0,154.74957990535322,Y
3364,N,3,BIO,Unknown,0,2,0,2,0,P02,443402,940.0,1.0,1,1.0,0,0,1,30,0.0808080808080808,0.0566696855996894,0.0970873786407767,34877.0,154.74957990535322,Y
3365,H,3,PSY,Unknown,0,7,4,1,0,REC,443402,770.0,1.0,4,,0,1,1,21,0.045929018789144,0.0566696855996894,0.0970873786407767,34877.0,154.74957990535322,Y
3366,H,8,MED,Unknown,1,9,6,0,1,CIP,443439,1480.0,0.0,4,3.0,0,0,1,47,0.0523532522474881,0.0566696855996894,0.0879120879120879,34877.0,154.74957990535322,Y
3367,C,3,Unknown,Unknown,0,1,0,0,0,CIP,443445,1390.0,1.0,1,,0,0,0,10,0.0492696751689557,0.0566696855996894,0.0,34877.0,154.74957990535322,Y
3368,N,3,BUS,Unknown,0,4,1,2,0,CIP,443451,1300.0,1.0,3,,0,0,1,21,0.0522471910112359,0.0566696855996894,0.0169491525423728,34877.0,154.74957990535322,Y
3369,H,3,PSY,BIO,0,4,4,0,0,LMI,443405,1210.0,0.0,1,,0,0,1,9,0.045929018789144,0.0909090909090909,0.0924369747899159,26026.0,162.2105129390894,Y
3370,H,3,NUR,SWO,0,1,0,1,0,C01,443418,1090.0,1.0,1,,0,0,0,19,0.0209059233449477,0.0377358490566037,0.0,53494.74710029566,318.0161398664757,Y
3371,H,3,Unknown,Unknown,0,7,6,0,0,HSV,440078,970.0,1.0,1,,0,0,1,11,0.0492696751689557,0.0566696855996894,0.0377358490566037,45598.0,156.1194562530914,Y
3372,A,3,Unknown,Unknown,0,2,2,0,0,SAT,443372,1120.0,1.0,1,,0,0,0,9,0.0492696751689557,0.0566696855996894,0.05,45598.0,156.1194562530914,Y
3373,B,3,PMED,Unknown,1,4,4,0,1,CAV,443372,1330.0,1.0,4,3.0,0,0,1,25,0.0849629130141604,0.0566696855996894,0.05,45598.0,156.1194562530914,Y
3374,O,3,PSY,Unknown,0,2,1,0,0,CIP,443447,1245.0,1.0,4,3.0,0,0,1,21,0.045929018789144,0.0566696855996894,0.0481927710843373,45598.0,156.1194562530914,Y
